CLASS	METHOD	PARAMETER	INDEX
com.google.gson.internal.$Gson$Types	getArrayComponentType(java.lang.reflect.Type)	array	0
com.google.gson.internal.$Gson$Types	getMapKeyAndValueTypes(java.lang.reflect.Type,java.lang.Class)	context	0
com.google.gson.internal.$Gson$Types	resolve(java.lang.reflect.Type,java.lang.Class,java.lang.reflect.Type,java.util.Collection)	visitedTypeVariables	3
com.google.gson.internal.$Gson$Types	resolve(java.lang.reflect.Type,java.lang.Class,java.lang.reflect.Type,java.util.Collection)	toResolve	2
com.google.gson.internal.$Gson$Types	resolveTypeVariable(java.lang.reflect.Type,java.lang.Class,java.lang.reflect.TypeVariable)	unknown	2
com.google.gson.internal.$Gson$Types	indexOf(java.lang.Object[],java.lang.Object)	toFind	1
com.google.gson.internal.$Gson$Types	indexOf(java.lang.Object[],java.lang.Object)	array	0
com.google.gson.internal.$Gson$Types	declaringClassOf(java.lang.reflect.TypeVariable)	typeVariable	0
com.google.gson.internal.$Gson$Types$ParameterizedTypeImpl	ParameterizedTypeImpl(java.lang.reflect.Type,java.lang.reflect.Type,java.lang.reflect.Type[])	rawType	1
com.google.gson.internal.$Gson$Types$ParameterizedTypeImpl	ParameterizedTypeImpl(java.lang.reflect.Type,java.lang.reflect.Type,java.lang.reflect.Type[])	ownerType	0
com.google.gson.internal.$Gson$Types$ParameterizedTypeImpl	ParameterizedTypeImpl(java.lang.reflect.Type,java.lang.reflect.Type,java.lang.reflect.Type[])	typeArguments	2
com.google.gson.internal.$Gson$Types$ParameterizedTypeImpl	equals(java.lang.Object)	other	0
com.google.gson.internal.$Gson$Types$GenericArrayTypeImpl	equals(java.lang.Object)	o	0
com.google.gson.internal.$Gson$Types$WildcardTypeImpl	WildcardTypeImpl(java.lang.reflect.Type[],java.lang.reflect.Type[])	lowerBounds	1
com.google.gson.internal.$Gson$Types$WildcardTypeImpl	equals(java.lang.Object)	other	0
com.google.gson.internal.bind.JsonTreeWriter	put(com.google.gson.JsonElement)	value	0
com.google.gson.internal.bind.JsonTreeWriter	name(java.lang.String)	name	0
com.google.gson.internal.bind.JsonTreeWriter	value(java.lang.String)	value	0
com.google.gson.internal.bind.JsonTreeWriter	value(java.lang.Boolean)	value	0
com.google.gson.internal.bind.JsonTreeWriter	value(double)	value	0
com.google.gson.internal.bind.JsonTreeWriter	value(java.lang.Number)	value	0
com.google.gson.internal.bind.DateTypeAdapter$1	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.DateTypeAdapter	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.DateTypeAdapter	deserializeToDate(java.lang.String)	json	0
com.google.gson.internal.bind.DateTypeAdapter	write(com.google.gson.stream.JsonWriter,java.util.Date)	out	0
com.google.gson.internal.bind.DateTypeAdapter	write(com.google.gson.stream.JsonWriter,java.util.Date)	value	1
com.google.gson.internal.bind.TimeTypeAdapter$1	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.TimeTypeAdapter	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TimeTypeAdapter	write(com.google.gson.stream.JsonWriter,java.sql.Time)	out	0
com.google.gson.internal.bind.util.ISO8601Utils	format(java.util.Date,boolean,java.util.TimeZone)	millis	1
com.google.gson.internal.bind.util.ISO8601Utils	format(java.util.Date,boolean,java.util.TimeZone)	tz	2
com.google.gson.internal.bind.util.ISO8601Utils	parse(java.lang.String,java.text.ParsePosition)	date	0
com.google.gson.internal.bind.util.ISO8601Utils	parse(java.lang.String,java.text.ParsePosition)	pos	1
com.google.gson.internal.bind.util.ISO8601Utils	checkOffset(java.lang.String,int,char)	expected	2
com.google.gson.internal.bind.util.ISO8601Utils	checkOffset(java.lang.String,int,char)	value	0
com.google.gson.internal.bind.util.ISO8601Utils	checkOffset(java.lang.String,int,char)	offset	1
com.google.gson.internal.bind.util.ISO8601Utils	parseInt(java.lang.String,int,int)	endIndex	2
com.google.gson.internal.bind.util.ISO8601Utils	parseInt(java.lang.String,int,int)	value	0
com.google.gson.internal.bind.util.ISO8601Utils	parseInt(java.lang.String,int,int)	beginIndex	1
com.google.gson.internal.bind.util.ISO8601Utils	padInt(java.lang.StringBuilder,int,int)	length	2
com.google.gson.internal.bind.util.ISO8601Utils	padInt(java.lang.StringBuilder,int,int)	buffer	0
com.google.gson.internal.bind.util.ISO8601Utils	indexOfNonDigit(java.lang.String,int)	string	0
com.google.gson.internal.bind.util.ISO8601Utils	indexOfNonDigit(java.lang.String,int)	offset	1
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	ReflectiveTypeAdapterFactory(com.google.gson.internal.ConstructorConstructor,com.google.gson.FieldNamingStrategy,com.google.gson.internal.Excluder,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory)	fieldNamingPolicy	1
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	ReflectiveTypeAdapterFactory(com.google.gson.internal.ConstructorConstructor,com.google.gson.FieldNamingStrategy,com.google.gson.internal.Excluder,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory)	excluder	2
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	ReflectiveTypeAdapterFactory(com.google.gson.internal.ConstructorConstructor,com.google.gson.FieldNamingStrategy,com.google.gson.internal.Excluder,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory)	constructorConstructor	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	ReflectiveTypeAdapterFactory(com.google.gson.internal.ConstructorConstructor,com.google.gson.FieldNamingStrategy,com.google.gson.internal.Excluder,com.google.gson.internal.bind.JsonAdapterAnnotationTypeAdapterFactory)	jsonAdapterFactory	3
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	excludeField(java.lang.reflect.Field,boolean,com.google.gson.internal.Excluder)	excluder	2
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	getFieldNames(java.lang.reflect.Field)	f	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	type	1
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	createBoundField(com.google.gson.Gson,java.lang.reflect.Field,java.lang.String,com.google.gson.reflect.TypeToken,boolean,boolean)	deserialize	5
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	createBoundField(com.google.gson.Gson,java.lang.reflect.Field,java.lang.String,com.google.gson.reflect.TypeToken,boolean,boolean)	fieldType	3
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	createBoundField(com.google.gson.Gson,java.lang.reflect.Field,java.lang.String,com.google.gson.reflect.TypeToken,boolean,boolean)	serialize	4
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	createBoundField(com.google.gson.Gson,java.lang.reflect.Field,java.lang.String,com.google.gson.reflect.TypeToken,boolean,boolean)	name	2
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	createBoundField(com.google.gson.Gson,java.lang.reflect.Field,java.lang.String,com.google.gson.reflect.TypeToken,boolean,boolean)	context	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	createBoundField(com.google.gson.Gson,java.lang.reflect.Field,java.lang.String,com.google.gson.reflect.TypeToken,boolean,boolean)	field	1
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$1	writeField(java.lang.Object)	value	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	getBoundFields(com.google.gson.Gson,com.google.gson.reflect.TypeToken,java.lang.Class)	type	1
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory	getBoundFields(com.google.gson.Gson,com.google.gson.reflect.TypeToken,java.lang.Class)	raw	2
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$BoundField	BoundField(java.lang.String,boolean,boolean)	serialized	1
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$BoundField	BoundField(java.lang.String,boolean,boolean)	deserialized	2
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$BoundField	BoundField(java.lang.String,boolean,boolean)	name	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter	Adapter(com.google.gson.internal.ObjectConstructor,java.util.Map)	boundFields	1
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter	Adapter(com.google.gson.internal.ObjectConstructor,java.util.Map)	constructor	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter	write(com.google.gson.stream.JsonWriter,T)	out	0
com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$Adapter	write(com.google.gson.stream.JsonWriter,T)	value	1
com.google.gson.internal.bind.ObjectTypeAdapter$1	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	type	1
com.google.gson.internal.bind.ObjectTypeAdapter$1	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	gson	0
com.google.gson.internal.bind.ObjectTypeAdapter	ObjectTypeAdapter(com.google.gson.Gson)	gson	0
com.google.gson.internal.bind.ObjectTypeAdapter	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.ObjectTypeAdapter	write(com.google.gson.stream.JsonWriter,java.lang.Object)	value	1
com.google.gson.internal.bind.ObjectTypeAdapter	write(com.google.gson.stream.JsonWriter,java.lang.Object)	out	0
com.google.gson.internal.bind.CollectionTypeAdapterFactory	CollectionTypeAdapterFactory(com.google.gson.internal.ConstructorConstructor)	constructorConstructor	0
com.google.gson.internal.bind.CollectionTypeAdapterFactory	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	gson	0
com.google.gson.internal.bind.CollectionTypeAdapterFactory	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter	Adapter(com.google.gson.Gson,java.lang.reflect.Type,com.google.gson.TypeAdapter,com.google.gson.internal.ObjectConstructor)	elementType	1
com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter	Adapter(com.google.gson.Gson,java.lang.reflect.Type,com.google.gson.TypeAdapter,com.google.gson.internal.ObjectConstructor)	elementTypeAdapter	2
com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter	Adapter(com.google.gson.Gson,java.lang.reflect.Type,com.google.gson.TypeAdapter,com.google.gson.internal.ObjectConstructor)	context	0
com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter	Adapter(com.google.gson.Gson,java.lang.reflect.Type,com.google.gson.TypeAdapter,com.google.gson.internal.ObjectConstructor)	constructor	3
com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter	write(com.google.gson.stream.JsonWriter,java.util.Collection)	collection	1
com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter	write(com.google.gson.stream.JsonWriter,java.util.Collection)	out	0
com.google.gson.internal.bind.JsonTreeReader	expect(com.google.gson.stream.JsonToken)	expected	0
com.google.gson.internal.bind.JsonTreeReader	push(java.lang.Object)	newTop	0
com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper	TypeAdapterRuntimeTypeWrapper(com.google.gson.Gson,com.google.gson.TypeAdapter,java.lang.reflect.Type)	context	0
com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper	TypeAdapterRuntimeTypeWrapper(com.google.gson.Gson,com.google.gson.TypeAdapter,java.lang.reflect.Type)	delegate	1
com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper	TypeAdapterRuntimeTypeWrapper(com.google.gson.Gson,com.google.gson.TypeAdapter,java.lang.reflect.Type)	type	2
com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper	getRuntimeTypeIfMoreSpecific(java.lang.reflect.Type,java.lang.Object)	value	1
com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper	getRuntimeTypeIfMoreSpecific(java.lang.reflect.Type,java.lang.Object)	type	0
com.google.gson.internal.bind.MapTypeAdapterFactory	MapTypeAdapterFactory(com.google.gson.internal.ConstructorConstructor,boolean)	constructorConstructor	0
com.google.gson.internal.bind.MapTypeAdapterFactory	MapTypeAdapterFactory(com.google.gson.internal.ConstructorConstructor,boolean)	complexMapKeySerialization	1
com.google.gson.internal.bind.MapTypeAdapterFactory	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.MapTypeAdapterFactory	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	gson	0
com.google.gson.internal.bind.MapTypeAdapterFactory	getKeyAdapter(com.google.gson.Gson,java.lang.reflect.Type)	keyType	1
com.google.gson.internal.bind.MapTypeAdapterFactory	getKeyAdapter(com.google.gson.Gson,java.lang.reflect.Type)	context	0
com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter	Adapter(com.google.gson.Gson,java.lang.reflect.Type,com.google.gson.TypeAdapter,java.lang.reflect.Type,com.google.gson.TypeAdapter,com.google.gson.internal.ObjectConstructor)	keyTypeAdapter	2
com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter	Adapter(com.google.gson.Gson,java.lang.reflect.Type,com.google.gson.TypeAdapter,java.lang.reflect.Type,com.google.gson.TypeAdapter,com.google.gson.internal.ObjectConstructor)	valueType	3
com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter	Adapter(com.google.gson.Gson,java.lang.reflect.Type,com.google.gson.TypeAdapter,java.lang.reflect.Type,com.google.gson.TypeAdapter,com.google.gson.internal.ObjectConstructor)	constructor	5
com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter	Adapter(com.google.gson.Gson,java.lang.reflect.Type,com.google.gson.TypeAdapter,java.lang.reflect.Type,com.google.gson.TypeAdapter,com.google.gson.internal.ObjectConstructor)	context	0
com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter	Adapter(com.google.gson.Gson,java.lang.reflect.Type,com.google.gson.TypeAdapter,java.lang.reflect.Type,com.google.gson.TypeAdapter,com.google.gson.internal.ObjectConstructor)	keyType	1
com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter	Adapter(com.google.gson.Gson,java.lang.reflect.Type,com.google.gson.TypeAdapter,java.lang.reflect.Type,com.google.gson.TypeAdapter,com.google.gson.internal.ObjectConstructor)	valueTypeAdapter	4
com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter	write(com.google.gson.stream.JsonWriter,java.util.Map)	out	0
com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter	write(com.google.gson.stream.JsonWriter,java.util.Map)	map	1
com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter	keyToString(com.google.gson.JsonElement)	keyElement	0
com.google.gson.internal.bind.SqlDateTypeAdapter$1	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.SqlDateTypeAdapter	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.SqlDateTypeAdapter	write(com.google.gson.stream.JsonWriter,java.sql.Date)	out	0
com.google.gson.internal.bind.TypeAdapters$1	write(com.google.gson.stream.JsonWriter,java.lang.Class)	value	1
com.google.gson.internal.bind.TypeAdapters$2	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$2	write(com.google.gson.stream.JsonWriter,java.util.BitSet)	src	1
com.google.gson.internal.bind.TypeAdapters$2	write(com.google.gson.stream.JsonWriter,java.util.BitSet)	out	0
com.google.gson.internal.bind.TypeAdapters$3	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$3	write(com.google.gson.stream.JsonWriter,java.lang.Boolean)	out	0
com.google.gson.internal.bind.TypeAdapters$4	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$4	write(com.google.gson.stream.JsonWriter,java.lang.Boolean)	out	0
com.google.gson.internal.bind.TypeAdapters$5	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$5	write(com.google.gson.stream.JsonWriter,java.lang.Number)	out	0
com.google.gson.internal.bind.TypeAdapters$6	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$6	write(com.google.gson.stream.JsonWriter,java.lang.Number)	out	0
com.google.gson.internal.bind.TypeAdapters$7	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$7	write(com.google.gson.stream.JsonWriter,java.lang.Number)	out	0
com.google.gson.internal.bind.TypeAdapters$8	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$8	write(com.google.gson.stream.JsonWriter,java.util.concurrent.atomic.AtomicInteger)	out	0
com.google.gson.internal.bind.TypeAdapters$9	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$9	write(com.google.gson.stream.JsonWriter,java.util.concurrent.atomic.AtomicBoolean)	out	0
com.google.gson.internal.bind.TypeAdapters$10	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$10	write(com.google.gson.stream.JsonWriter,java.util.concurrent.atomic.AtomicIntegerArray)	value	1
com.google.gson.internal.bind.TypeAdapters$10	write(com.google.gson.stream.JsonWriter,java.util.concurrent.atomic.AtomicIntegerArray)	out	0
com.google.gson.internal.bind.TypeAdapters$11	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$11	write(com.google.gson.stream.JsonWriter,java.lang.Number)	out	0
com.google.gson.internal.bind.TypeAdapters$12	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$12	write(com.google.gson.stream.JsonWriter,java.lang.Number)	out	0
com.google.gson.internal.bind.TypeAdapters$13	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$13	write(com.google.gson.stream.JsonWriter,java.lang.Number)	out	0
com.google.gson.internal.bind.TypeAdapters$14	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$14	write(com.google.gson.stream.JsonWriter,java.lang.Number)	out	0
com.google.gson.internal.bind.TypeAdapters$15	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$15	write(com.google.gson.stream.JsonWriter,java.lang.Character)	out	0
com.google.gson.internal.bind.TypeAdapters$16	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$16	write(com.google.gson.stream.JsonWriter,java.lang.String)	out	0
com.google.gson.internal.bind.TypeAdapters$17	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$17	write(com.google.gson.stream.JsonWriter,java.math.BigDecimal)	out	0
com.google.gson.internal.bind.TypeAdapters$18	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$18	write(com.google.gson.stream.JsonWriter,java.math.BigInteger)	out	0
com.google.gson.internal.bind.TypeAdapters$19	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$19	write(com.google.gson.stream.JsonWriter,java.lang.StringBuilder)	out	0
com.google.gson.internal.bind.TypeAdapters$20	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$20	write(com.google.gson.stream.JsonWriter,java.lang.StringBuffer)	out	0
com.google.gson.internal.bind.TypeAdapters$21	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$21	write(com.google.gson.stream.JsonWriter,java.net.URL)	out	0
com.google.gson.internal.bind.TypeAdapters$22	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$22	write(com.google.gson.stream.JsonWriter,java.net.URI)	out	0
com.google.gson.internal.bind.TypeAdapters$23	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$23	write(com.google.gson.stream.JsonWriter,java.net.InetAddress)	out	0
com.google.gson.internal.bind.TypeAdapters$24	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$24	write(com.google.gson.stream.JsonWriter,java.util.UUID)	out	0
com.google.gson.internal.bind.TypeAdapters$25	write(com.google.gson.stream.JsonWriter,java.util.Currency)	out	0
com.google.gson.internal.bind.TypeAdapters$26	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	gson	0
com.google.gson.internal.bind.TypeAdapters$26	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.TypeAdapters$27	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$27	write(com.google.gson.stream.JsonWriter,java.util.Calendar)	value	1
com.google.gson.internal.bind.TypeAdapters$27	write(com.google.gson.stream.JsonWriter,java.util.Calendar)	out	0
com.google.gson.internal.bind.TypeAdapters$28	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$28	write(com.google.gson.stream.JsonWriter,java.util.Locale)	out	0
com.google.gson.internal.bind.TypeAdapters$29	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$29	write(com.google.gson.stream.JsonWriter,com.google.gson.JsonElement)	value	1
com.google.gson.internal.bind.TypeAdapters$29	write(com.google.gson.stream.JsonWriter,com.google.gson.JsonElement)	out	0
com.google.gson.internal.bind.TypeAdapters$EnumTypeAdapter	EnumTypeAdapter(java.lang.Class)	classOfT	0
com.google.gson.internal.bind.TypeAdapters$EnumTypeAdapter	read(com.google.gson.stream.JsonReader)	in	0
com.google.gson.internal.bind.TypeAdapters$EnumTypeAdapter	write(com.google.gson.stream.JsonWriter,T)	out	0
com.google.gson.internal.bind.TypeAdapters$30	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.TypeAdapters	newFactory(com.google.gson.reflect.TypeToken,com.google.gson.TypeAdapter)	typeAdapter	1
com.google.gson.internal.bind.TypeAdapters$31	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.TypeAdapters	newFactory(java.lang.Class,com.google.gson.TypeAdapter)	type	0
com.google.gson.internal.bind.TypeAdapters	newFactory(java.lang.Class,com.google.gson.TypeAdapter)	typeAdapter	1
com.google.gson.internal.bind.TypeAdapters$32	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.TypeAdapters	newFactory(java.lang.Class,java.lang.Class,com.google.gson.TypeAdapter)	unboxed	0
com.google.gson.internal.bind.TypeAdapters	newFactory(java.lang.Class,java.lang.Class,com.google.gson.TypeAdapter)	boxed	1
com.google.gson.internal.bind.TypeAdapters	newFactory(java.lang.Class,java.lang.Class,com.google.gson.TypeAdapter)	typeAdapter	2
com.google.gson.internal.bind.TypeAdapters$33	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.TypeAdapters	newFactoryForMultipleTypes(java.lang.Class,java.lang.Class,com.google.gson.TypeAdapter)	sub	1
com.google.gson.internal.bind.TypeAdapters	newFactoryForMultipleTypes(java.lang.Class,java.lang.Class,com.google.gson.TypeAdapter)	typeAdapter	2
com.google.gson.internal.bind.TypeAdapters	newFactoryForMultipleTypes(java.lang.Class,java.lang.Class,com.google.gson.TypeAdapter)	base	0
com.google.gson.internal.bind.TypeAdapters$34	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.TypeAdapters	newTypeHierarchyFactory(java.lang.Class,com.google.gson.TypeAdapter)	clazz	0
com.google.gson.internal.bind.TypeAdapters	newTypeHierarchyFactory(java.lang.Class,com.google.gson.TypeAdapter)	typeAdapter	1
com.google.gson.internal.bind.TypeAdapters$35	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.TreeTypeAdapter	TreeTypeAdapter(com.google.gson.JsonSerializer,com.google.gson.JsonDeserializer,com.google.gson.Gson,com.google.gson.reflect.TypeToken,com.google.gson.TypeAdapterFactory)	typeToken	3
com.google.gson.internal.bind.TreeTypeAdapter	TreeTypeAdapter(com.google.gson.JsonSerializer,com.google.gson.JsonDeserializer,com.google.gson.Gson,com.google.gson.reflect.TypeToken,com.google.gson.TypeAdapterFactory)	gson	2
com.google.gson.internal.bind.TreeTypeAdapter	TreeTypeAdapter(com.google.gson.JsonSerializer,com.google.gson.JsonDeserializer,com.google.gson.Gson,com.google.gson.reflect.TypeToken,com.google.gson.TypeAdapterFactory)	serializer	0
com.google.gson.internal.bind.TreeTypeAdapter	TreeTypeAdapter(com.google.gson.JsonSerializer,com.google.gson.JsonDeserializer,com.google.gson.Gson,com.google.gson.reflect.TypeToken,com.google.gson.TypeAdapterFactory)	deserializer	1
com.google.gson.internal.bind.TreeTypeAdapter	TreeTypeAdapter(com.google.gson.JsonSerializer,com.google.gson.JsonDeserializer,com.google.gson.Gson,com.google.gson.reflect.TypeToken,com.google.gson.TypeAdapterFactory)	skipPast	4
com.google.gson.internal.bind.TreeTypeAdapter	write(com.google.gson.stream.JsonWriter,T)	value	1
com.google.gson.internal.bind.TreeTypeAdapter	write(com.google.gson.stream.JsonWriter,T)	out	0
com.google.gson.internal.bind.TreeTypeAdapter	newFactory(com.google.gson.reflect.TypeToken,java.lang.Object)	exactType	0
com.google.gson.internal.bind.TreeTypeAdapter	newFactory(com.google.gson.reflect.TypeToken,java.lang.Object)	typeAdapter	1
com.google.gson.internal.bind.TreeTypeAdapter	newFactoryWithMatchRawType(com.google.gson.reflect.TypeToken,java.lang.Object)	typeAdapter	1
com.google.gson.internal.bind.TreeTypeAdapter	newFactoryWithMatchRawType(com.google.gson.reflect.TypeToken,java.lang.Object)	exactType	0
com.google.gson.internal.bind.TreeTypeAdapter	newTypeHierarchyFactory(java.lang.Class,java.lang.Object)	hierarchyType	0
com.google.gson.internal.bind.TreeTypeAdapter	newTypeHierarchyFactory(java.lang.Class,java.lang.Object)	typeAdapter	1
com.google.gson.internal.bind.TreeTypeAdapter$SingleTypeFactory	SingleTypeFactory(java.lang.Object,com.google.gson.reflect.TypeToken,boolean,java.lang.Class)	exactType	1
com.google.gson.internal.bind.TreeTypeAdapter$SingleTypeFactory	SingleTypeFactory(java.lang.Object,com.google.gson.reflect.TypeToken,boolean,java.lang.Class)	matchRawType	2
com.google.gson.internal.bind.TreeTypeAdapter$SingleTypeFactory	SingleTypeFactory(java.lang.Object,com.google.gson.reflect.TypeToken,boolean,java.lang.Class)	typeAdapter	0
com.google.gson.internal.bind.TreeTypeAdapter$SingleTypeFactory	SingleTypeFactory(java.lang.Object,com.google.gson.reflect.TypeToken,boolean,java.lang.Class)	hierarchyType	3
com.google.gson.internal.bind.TreeTypeAdapter$SingleTypeFactory	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	type	1
com.google.gson.internal.bind.TreeTypeAdapter$SingleTypeFactory	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	gson	0
com.google.gson.internal.bind.ArrayTypeAdapter$1	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	gson	0
com.google.gson.internal.bind.ArrayTypeAdapter$1	create(com.google.gson.Gson,com.google.gson.reflect.TypeToken)	typeToken	1
com.google.gson.internal.bind.ArrayTypeAdapter	ArrayTypeAdapter(com.google.gson.Gson,com.google.gson.TypeAdapter,java.lang.Class)	componentType	2
com.google.gson.internal.bind.ArrayTypeAdapter	ArrayTypeAdapter(com.google.gson.Gson,com.google.gson.TypeAdapter,java.lang.Class)	context	0
